ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),Time since start in ms 
-2.37024,1.03456,12.71346,-1.68076,0.66541,9.6386,-0.69109,0.36979,3.08409,-1.47359,-0.26483,-1.09673,-12.971,-4.501,-23.515,89.678,-13.258,9.147,47.8732,742471
-2.37024,1.03456,12.71346,-1.68076,0.66541,9.6386,-0.69109,0.36979,3.08409,-1.47359,-0.26483,-1.09673,-12.971,-4.501,-23.515,89.678,-13.258,9.147,47.8732,742506
-2.37024,1.03456,12.71346,-1.68076,0.66541,9.6386,-0.69109,0.36979,3.08409,-0.62978,0.01471,-0.12383,-11.51,-2.243,-22.639,92.171,-3.891,9.892,47.8732,742540
-0.97002,1.30971,11.49707,-1.68076,0.66541,9.6386,-0.69109,0.36979,3.08409,-0.62978,0.01471,-0.12383,-11.51,-2.243,-22.639,92.171,-3.891,9.892,47.8732,742576
-0.97002,1.30971,11.49707,-1.59226,0.14311,9.67546,0.63007,1.16589,1.77406,-0.62978,0.01471,-0.12383,-11.51,-2.243,-22.639,92.171,-3.891,9.892,49.0344,742610
-0.97002,1.30971,11.49707,-1.59226,0.14311,9.67546,0.63007,1.16589,1.77406,-0.62978,0.01471,-0.12383,-11.51,-2.243,-22.639,92.171,-3.891,9.892,49.0344,742646
-0.97002,1.30971,11.49707,-1.59226,0.14311,9.67546,0.63007,1.16589,1.77406,0.21135,0.66812,-0.2973,-11.172,-3.616,-21.674,104.418,-0.836,9.345,49.0344,742681
-0.97002,1.30971,11.49707,-1.59226,0.14311,9.67546,0.63007,1.16589,1.77406,0.21135,0.66812,-0.2973,-11.172,-3.616,-21.674,104.418,-0.836,9.345,49.0344,742715
-2.16113,0.8091,7.64586,-2.08768,0.41075,9.57305,-0.06821,0.39731,-1.95121,0.21135,0.66812,-0.2973,-11.172,-3.616,-21.674,104.418,-0.836,9.345,49.0344,742750
-2.16113,0.8091,7.64586,-2.08768,0.41075,9.57305,-0.06821,0.39731,-1.95121,0.21135,0.66812,-0.2973,-11.172,-3.616,-21.674,104.418,-0.836,9.345,49.0344,742785
-2.16113,0.8091,7.64586,-2.08768,0.41075,9.57305,-0.06821,0.39731,-1.95121,0.14537,0.56773,0.47581,-9.859,-4.282,-23.799,101.778,-2.401,12.302,49.0344,742821
-3.32251,0.9353,7.89165,-2.08768,0.41075,9.57305,-0.06821,0.39731,-1.95121,0.14537,0.56773,0.47581,-9.859,-4.282,-23.799,101.778,-2.401,12.302,49.0344,742856
-3.32251,0.9353,7.89165,-2.90648,0.77837,9.33364,-0.42551,0.15947,-1.41153,0.14537,0.56773,0.47581,-9.859,-4.282,-23.799,101.778,-2.401,12.302,49.0344,742891
-3.32251,0.9353,7.89165,-2.90648,0.77837,9.33364,-0.42551,0.15947,-1.41153,0.14537,0.56773,0.47581,-9.859,-4.282,-23.799,101.778,-2.401,12.302,49.0344,742926
-3.32251,0.9353,7.89165,-2.90648,0.77837,9.33364,-0.42551,0.15947,-1.41153,-0.67906,0.62759,1.00156,-7.686,-1.097,-23.882,87.546,-4.552,17.297,50.5268,742961
-3.68692,0.70979,12.75946,-3.62257,0.60977,9.09261,-0.05109,0.09779,3.63359,-0.67906,0.62759,1.00156,-7.686,-1.097,-23.882,87.546,-4.552,17.297,50.5268,742999
-3.68692,0.70979,12.75946,-3.62257,0.60977,9.09261,-0.05109,0.09779,3.63359,-0.67906,0.62759,1.00156,-7.686,-1.097,-23.882,87.546,-4.552,17.297,50.5268,743035
-3.68692,0.70979,12.75946,-3.62257,0.60977,9.09261,-0.05109,0.09779,3.63359,0.31174,-0.26138,0.76862,-7.542,0.299,-24.406,85.785,-3.565,21.723,50.5268,743065
-3.68692,0.70979,12.75946,-3.62257,0.60977,9.09261,-0.05109,0.09779,3.63359,0.31174,-0.26138,0.76862,-7.542,0.299,-24.406,85.785,-3.565,21.723,50.5268,743100
-3.67915,-0.05461,11.56767,-3.55787,1.32243,9.0423,-0.07079,-1.39581,2.39702,0.31174,-0.26138,0.76862,-7.542,0.299,-24.406,85.785,-3.565,21.723,50.5268,743136
-3.67915,-0.05461,11.56767,-3.55787,1.32243,9.0423,-0.07079,-1.39581,2.39702,0.31174,-0.26138,0.76862,-7.542,0.299,-24.406,85.785,-3.565,21.723,50.5268,743171
-3.67915,-0.05461,11.56767,-3.55787,1.32243,9.0423,-0.07079,-1.39581,2.39702,0.77945,-0.77797,0.6212,-6.253,-1.141,-23.369,83.486,-7.75,21.478,50.5268,743206
-3.67915,-0.05461,11.56767,-3.55787,1.32243,9.0423,-0.07079,-1.39581,2.39702,0.77945,-0.77797,0.6212,-6.253,-1.141,-23.369,83.486,-7.75,21.478,50.5268,743241
-1.5836,0.72121,8.92709,-2.8124,2.50845,9.05364,1.26403,-1.81867,-0.23996,0.77945,-0.77797,0.6212,-6.253,-1.141,-23.369,83.486,-7.75,21.478,50.392,743276
-1.5836,0.72121,8.92709,-2.8124,2.50845,9.05364,1.26403,-1.81867,-0.23996,0.77945,-0.77797,0.6212,-6.253,-1.141,-23.369,83.486,-7.75,21.478,50.392,743310
-1.5836,0.72121,8.92709,-2.8124,2.50845,9.05364,1.26403,-1.81867,-0.23996,0.59944,-0.10826,0.42795,-7.172,-3.149,-24.084,80.012,-14.82,17.257,50.392,743346
-1.5836,0.72121,8.92709,-2.8124,2.50845,9.05364,1.26403,-1.81867,-0.23996,0.59944,-0.10826,0.42795,-7.172,-3.149,-24.084,80.012,-14.82,17.257,50.392,743380
-0.9368,1.60748,5.65579,-2.43112,3.16365,8.95831,1.49427,-1.5561,-3.30232,0.59944,-0.10826,0.42795,-7.172,-3.149,-24.084,80.012,-14.82,17.257,50.392,743416
-0.9368,1.60748,5.65579,-2.43112,3.16365,8.95831,1.49427,-1.5561,-3.30232,0.59944,-0.10826,0.42795,-7.172,-3.149,-24.084,80.012,-14.82,17.257,50.392,743452
-0.9368,1.60748,5.65579,-2.43112,3.16365,8.95831,1.49427,-1.5561,-3.30232,-0.13029,-0.2905,-0.40523,-8.147,-2.657,-22.502,75.146,-18.82,15.183,50.392,743486
-0.9368,1.60748,5.65579,-2.43112,3.16365,8.95831,1.49427,-1.5561,-3.30232,-0.13029,-0.2905,-0.40523,-8.147,-2.657,-22.502,75.146,-18.82,15.183,50.392,743521
-1.15961,2.179,8.78391,-2.18467,2.87659,9.11717,1.01348,-0.68234,-0.28495,-0.13029,-0.2905,-0.40523,-8.147,-2.657,-22.502,75.146,-18.82,15.183,50.392,743556
-1.15961,2.179,8.78391,-2.18467,2.87659,9.11717,1.01348,-0.68234,-0.28495,-0.13029,-0.2905,-0.40523,-8.147,-2.657,-22.502,75.146,-18.82,15.183,49.4944,743591
-1.15961,2.179,8.78391,-2.18467,2.87659,9.11717,1.01348,-0.68234,-0.28495,-0.64261,-0.17545,-0.86969,-8.524,-1.544,-21.307,75.76,-17.057,13.475,49.4944,743626
-1.58688,2.11032,12.02982,-2.18467,2.87659,9.11717,1.01348,-0.68234,-0.28495,-0.64261,-0.17545,-0.86969,-8.524,-1.544,-21.307,75.76,-17.057,13.475,49.4944,743661
-1.58688,2.11032,12.02982,-2.03944,1.66767,9.44616,0.45076,0.44411,2.59196,-0.64261,-0.17545,-0.86969,-8.524,-1.544,-21.307,75.76,-17.057,13.475,49.4944,743696
-1.58688,2.11032,12.02982,-2.03944,1.66767,9.44616,0.45076,0.44411,2.59196,-0.22743,-0.19806,-0.20915,-8.524,-1.544,-21.307,75.76,-17.057,13.475,49.4944,743734
-1.58688,2.11032,12.02982,-2.03944,1.66767,9.44616,0.45076,0.44411,2.59196,-0.22743,-0.19806,-0.20915,-8.82,-0.94,-21.19,80.633,-9.791,12.183,49.4944,743765
-1.41449,1.38434,9.6801,-1.67472,1.1312,9.59615,0.27366,0.24406,0.00695,-0.22743,-0.19806,-0.20915,-8.82,-0.94,-21.19,80.633,-9.791,12.183,49.4944,743800
-1.41449,1.38434,9.6801,-1.67472,1.1312,9.59615,0.27366,0.24406,0.00695,-0.22743,-0.19806,-0.20915,-8.82,-0.94,-21.19,80.633,-9.791,12.183,49.4944,743835
-1.41449,1.38434,9.6801,-1.67472,1.1312,9.59615,0.27366,0.24406,0.00695,-0.28282,-1.76471,-0.31686,-11.813,-1.547,-18.46,90.688,-6.624,9.9,49.4944,743870
-1.41449,1.38434,9.6801,-1.67472,1.1312,9.59615,0.27366,0.24406,0.00695,-0.28282,-1.76471,-0.31686,-11.813,-1.547,-18.46,90.688,-6.624,9.9,51.9425,743906
0.87042,1.35713,12.19771,-0.29048,1.62043,9.66748,1.16379,-0.27938,2.43426,-0.28282,-1.76471,-0.31686,-11.813,-1.547,-18.46,90.688,-6.624,9.9,51.9425,743940
0.87042,1.35713,12.19771,-0.29048,1.62043,9.66748,1.16379,-0.27938,2.43426,-0.28282,-1.76471,-0.31686,-11.813,-1.547,-18.46,90.688,-6.624,9.9,51.9425,743976
0.87042,1.35713,12.19771,-0.29048,1.62043,9.66748,1.16379,-0.27938,2.43426,0.3718,0.82085,-0.37224,-10.217,-3.581,-19.53,93.733,-9.511,1.721,51.9425,744011
0.87042,1.35713,12.19771,-0.29048,1.62043,9.66748,1.16379,-0.27938,2.43426,0.3718,0.82085,-0.37224,-10.217,-3.581,-19.53,93.733,-9.511,1.721,51.9425,744046
-1.0742,1.42252,7.33742,-0.80801,2.34827,9.487,-0.26433,-0.93117,-2.17146,0.3718,0.82085,-0.37224,-10.217,-3.581,-19.53,93.733,-9.511,1.721,51.9425,744081
-1.0742,1.42252,7.33742,-0.80801,2.34827,9.487,-0.26433,-0.93117,-2.17146,0.3718,0.82085,-0.37224,-10.217,-3.581,-19.53,93.733,-9.511,1.721,51.9425,744116
-1.0742,1.42252,7.33742,-0.80801,2.34827,9.487,-0.26433,-0.93117,-2.17146,-0.0397,0.24153,0.41167,-10.22,-3.436,-19.702,81.918,-13.854,4.868,51.9425,744151
-1.0742,1.42252,7.33742,-0.80801,2.34827,9.487,-0.26433,-0.93117,-2.17146,-0.0397,0.24153,0.41167,-10.22,-3.436,-19.702,81.918,-13.854,4.868,51.9425,744186
-0.64987,2.12524,7.8282,-0.76246,2.20806,9.52436,0.10923,-0.07309,-1.65422,-0.0397,0.24153,0.41167,-10.22,-3.436,-19.702,81.918,-13.854,4.868,51.9425,744220
-0.64987,2.12524,7.8282,-0.76246,2.20806,9.52436,0.10923,-0.07309,-1.65422,-0.0397,0.24153,0.41167,-10.22,-3.436,-19.702,81.918,-13.854,4.868,48.803,744255
-0.64987,2.12524,7.8282,-0.76246,2.20806,9.52436,0.10923,-0.07309,-1.65422,0.07167,-0.28194,0.94028,-10.507,-0.45,-17.792,72.785,-13.012,4.577,48.803,744290
1.27521,2.9631,12.74098,-0.76246,2.20806,9.52436,0.10923,-0.07309,-1.65422,0.07167,-0.28194,0.94028,-10.507,-0.45,-17.792,72.785,-13.012,4.577,48.803,744326
1.27521,2.9631,12.74098,-0.40241,2.00479,9.5911,1.67896,0.95163,3.1179,0.07167,-0.28194,0.94028,-10.507,-0.45,-17.792,72.785,-13.012,4.577,48.803,744361
1.27521,2.9631,12.74098,-0.40241,2.00479,9.5911,1.67896,0.95163,3.1179,0.03421,0.08231,1.19562,-10.507,-0.45,-17.792,72.785,-13.012,4.577,48.803,744396
1.27521,2.9631,12.74098,-0.40241,2.00479,9.5911,1.67896,0.95163,3.1179,0.03421,0.08231,1.19562,-9.007,2.007,-19.347,59.519,-11.796,2.403,48.803,744431
0.58856,1.90625,9.25749,-0.30794,2.03692,9.58783,0.89785,-0.13962,-0.37246,0.03421,0.08231,1.19562,-9.007,2.007,-19.347,59.519,-11.796,2.403,48.803,744465
0.58856,1.90625,9.25749,-0.30794,2.03692,9.58783,0.89785,-0.13962,-0.37246,0.03421,0.08231,1.19562,-9.007,2.007,-19.347,59.519,-11.796,2.403,48.803,744503
0.58856,1.90625,9.25749,-0.30794,2.03692,9.58783,0.89785,-0.13962,-0.37246,-0.18468,-0.50328,1.05125,-9.007,2.007,-19.347,59.519,-11.796,2.403,48.803,744535
0.58856,1.90625,9.25749,-0.30794,2.03692,9.58783,0.89785,-0.13962,-0.37246,-0.18468,-0.50328,1.05125,-8.557,2.933,-17.955,55.37,-11.988,1.84,45.7829,744571
1.34866,1.99971,13.18446,0.7908,2.15026,9.53527,0.54958,-0.17309,3.54925,-0.18468,-0.50328,1.05125,-8.557,2.933,-17.955,55.37,-11.988,1.84,45.7829,744605
1.34866,1.99971,13.18446,0.7908,2.15026,9.53527,0.54958,-0.17309,3.54925,-0.18468,-0.50328,1.05125,-8.557,2.933,-17.955,55.37,-11.988,1.84,45.7829,744640
1.34866,1.99971,13.18446,0.7908,2.15026,9.53527,0.54958,-0.17309,3.54925,-0.34778,0.40199,0.24695,-9.288,3.368,-17.476,48.025,-12.666,-4.741,45.7829,744676
1.34866,1.99971,13.18446,0.7908,2.15026,9.53527,0.54958,-0.17309,3.54925,-0.34778,0.40199,0.24695,-9.288,3.368,-17.476,48.025,-12.666,-4.741,45.7829,744711
1.16995,0.97816,4.42792,0.83799,1.78602,9.60616,0.3399,-0.79094,-5.08727,-0.34778,0.40199,0.24695,-9.288,3.368,-17.476,48.025,-12.666,-4.741,45.7829,744745
1.16995,0.97816,4.42792,0.83799,1.78602,9.60616,0.3399,-0.79094,-5.08727,-0.34778,0.40199,0.24695,-9.288,3.368,-17.476,48.025,-12.666,-4.741,45.7829,744781
1.16995,0.97816,4.42792,0.83799,1.78602,9.60616,0.3399,-0.79094,-5.08727,1.22905,-0.54298,-0.47243,-8.679,2.679,-17.709,49.337,-10.493,-4.986,45.7829,744815
1.16995,0.97816,4.42792,0.83799,1.78602,9.60616,0.3399,-0.79094,-5.08727,1.22905,-0.54298,-0.47243,-8.679,2.679,-17.709,49.337,-10.493,-4.986,45.7829,744851
1.48253,1.56982,6.26236,0.67694,2.28949,9.51159,0.81654,-0.68261,-3.09529,1.22905,-0.54298,-0.47243,-8.679,2.679,-17.709,49.337,-10.493,-4.986,51.5358,744886
1.48253,1.56982,6.26236,0.67694,2.28949,9.51159,0.81654,-0.68261,-3.09529,1.22905,-0.54298,-0.47243,-8.679,2.679,-17.709,49.337,-10.493,-4.986,51.5358,744920
1.48253,1.56982,6.26236,0.67694,2.28949,9.51159,0.81654,-0.68261,-3.09529,-1.01727,-0.14247,-0.662,-8.879,4.61,-16.866,40.902,-13.501,-4.071,51.5358,744955
0.76991,0.69234,17.27588,0.67694,2.28949,9.51159,0.81654,-0.68261,-3.09529,-1.01727,-0.14247,-0.662,-8.879,4.61,-16.866,40.902,-13.501,-4.071,51.5358,744991
0.76991,0.69234,17.27588,0.4085,1.78806,9.63361,0.36456,-1.08192,7.71661,-1.01727,-0.14247,-0.662,-8.879,4.61,-16.866,40.902,-13.501,-4.071,51.5358,745026
0.76991,0.69234,17.27588,0.4085,1.78806,9.63361,0.36456,-1.08192,7.71661,-0.38361,1.23949,-1.04073,-8.879,2.504,-17.792,39.821,-10.506,-2.428,51.5358,745061
0.76991,0.69234,17.27588,0.4085,1.78806,9.63361,0.36456,-1.08192,7.71661,-0.38361,1.23949,-1.04073,-5.69,2.504,-17.792,39.821,-10.506,-2.428,51.5358,745095
0.36699,0.83934,8.56163,0.4085,1.78806,9.63361,0.36456,-1.08192,7.71661,-0.38361,1.23949,-1.04073,-5.69,2.504,-17.792,39.821,-10.506,-2.428,51.5358,745131
0.36699,0.83934,8.56163,-0.40777,1.62276,9.66285,0.77367,-0.77907,-1.0753,-0.38361,1.23949,-1.04073,-5.69,2.504,-17.792,39.821,-10.506,-2.428,51.5358,745166
0.36699,0.83934,8.56163,-0.40777,1.62276,9.66285,0.77367,-0.77907,-1.0753,0.01649,-0.97568,-0.28549,-5.69,2.504,-17.792,39.821,-10.506,-2.428,47.9453,745200
0.36699,0.83934,8.56163,-0.40777,1.62276,9.66285,0.77367,-0.77907,-1.0753,0.01649,-0.97568,-0.28549,-7.962,2.299,-17.731,60.793,-9.525,2.416,47.9453,745235
0.38953,0.83124,12.75719,0.23968,1.51921,9.6853,0.14899,-0.6934,3.03732,0.01649,-0.97568,-0.28549,-7.962,2.299,-17.731,60.793,-9.525,2.416,47.9453,745270
0.38953,0.83124,12.75719,0.23968,1.51921,9.6853,0.14899,-0.6934,3.03732,0.01649,-0.97568,-0.28549,-7.962,2.299,-17.731,60.793,-9.525,2.416,47.9453,745305
0.38953,0.83124,12.75719,0.23968,1.51921,9.6853,0.14899,-0.6934,3.03732,0.56625,0.82573,-0.7408,-7.962,2.299,-17.731,60.793,-9.525,2.416,47.9453,745341
0.38953,0.83124,12.75719,0.23968,1.51921,9.6853,0.14899,-0.6934,3.03732,0.56625,0.82573,-0.7408,-7.152,1.239,-17.572,59.874,-8.912,-1.418,47.9453,745376
-0.53835,1.29616,6.321,-0.28522,1.93549,9.60952,-0.25329,-0.63818,-3.28282,0.56625,0.82573,-0.7408,-7.152,1.239,-17.572,59.874,-8.912,-1.418,47.9453,745411
-0.53835,1.29616,6.321,-0.28522,1.93549,9.60952,-0.25329,-0.63818,-3.28282,0.56625,0.82573,-0.7408,-7.152,1.239,-17.572,59.874,-8.912,-1.418,47.9453,745446
-0.53835,1.29616,6.321,-0.28522,1.93549,9.60952,-0.25329,-0.63818,-3.28282,-0.47075,-0.18747,-0.1507,-9.363,2.461,-17.323,61.021,-11.383,1.7,47.9453,745481
0.11769,2.22092,12.88049,-0.28522,1.93549,9.60952,-0.25329,-0.63818,-3.28282,-0.47075,-0.18747,-0.1507,-9.363,2.461,-17.323,61.021,-11.383,1.7,47.9453,745520
0.11769,2.22092,12.88049,-0.44401,1.73149,9.64236,0.56505,0.47635,3.16532,-0.47075,-0.18747,-0.1507,-9.363,2.461,-17.323,61.021,-11.383,1.7,51.7808,745551
0.11769,2.22092,12.88049,-0.44401,1.73149,9.64236,0.56505,0.47635,3.16532,-0.47075,-0.18747,-0.1507,-9.363,2.461,-17.323,61.021,-11.383,1.7,51.7808,745586
0.11769,2.22092,12.88049,-0.44401,1.73149,9.64236,0.56505,0.47635,3.16532,0.42209,1.03098,0.12701,-5.266,1.897,-18.591,48.027,-10.17,2.636,51.7808,745621
-0.06668,2.16635,5.96249,-0.44401,1.73149,9.64236,0.56505,0.47635,3.16532,0.42209,1.03098,0.12701,-5.266,1.897,-18.591,48.027,-10.17,2.636,51.7808,745656
-0.06668,2.16635,5.96249,-0.97075,2.12632,9.52401,0.89859,0.05204,-3.50773,0.42209,1.03098,0.12701,-5.266,1.897,-18.591,48.027,-10.17,2.636,51.7808,745691
-0.06668,2.16635,5.96249,-0.97075,2.12632,9.52401,0.89859,0.05204,-3.50773,0.42209,1.03098,0.12701,-5.266,1.897,-18.591,48.027,-10.17,2.636,51.7808,745726
-0.06668,2.16635,5.96249,-0.97075,2.12632,9.52401,0.89859,0.05204,-3.50773,0.07677,-0.58188,0.78389,-7.626,2.824,-18.568,55.276,-12.523,5.82,51.7808,745761
1.87003,1.83719,12.97226,-0.37101,2.19824,9.5499,2.24469,-0.3827,3.32829,0.07677,-0.58188,0.78389,-7.626,2.824,-18.568,55.276,-12.523,5.82,51.7808,745797
1.87003,1.83719,12.97226,-0.37101,2.19824,9.5499,2.24469,-0.3827,3.32829,0.07677,-0.58188,0.78389,-7.626,2.824,-18.568,55.276,-12.523,5.82,51.7808,745830
1.87003,1.83719,12.97226,-0.37101,2.19824,9.5499,2.24469,-0.3827,3.32829,-0.237,0.3792,0.72749,-7.626,2.824,-18.568,55.276,-12.523,5.82,51.8192,745866
1.87003,1.83719,12.97226,-0.37101,2.19824,9.5499,2.24469,-0.3827,3.32829,-0.237,0.3792,0.72749,-4.317,3.439,-18.671,33.531,-12.953,2.225,51.8192,745900
0.05588,1.99763,9.53812,-0.64336,2.17436,9.54089,0.70538,-0.19748,-0.09387,-0.237,0.3792,0.72749,-4.317,3.439,-18.671,33.531,-12.953,2.225,51.8192,745936
0.05588,1.99763,9.53812,-0.64336,2.17436,9.54089,0.70538,-0.19748,-0.09387,-0.237,0.3792,0.72749,-4.317,3.439,-18.671,33.531,-12.953,2.225,51.8192,745971
0.05588,1.99763,9.53812,-0.64336,2.17436,9.54089,0.70538,-0.19748,-0.09387,0.67357,0.20346,0.86717,-4.317,3.439,-18.671,33.531,-12.953,2.225,51.8192,746006
0.05588,1.99763,9.53812,-0.64336,2.17436,9.54089,0.70538,-0.19748,-0.09387,0.67357,0.20346,0.86717,-3.824,5.052,-19.681,30.008,-12.81,3.858,51.8192,746041
0.52071,1.54735,7.7545,-0.08519,2.58017,9.46075,0.6064,-1.04805,-1.76207,0.67357,0.20346,0.86717,-3.824,5.052,-19.681,30.008,-12.81,3.858,51.8192,746075
0.52071,1.54735,7.7545,-0.08519,2.58017,9.46075,0.6064,-1.04805,-1.76207,0.67357,0.20346,0.86717,-3.824,5.052,-19.681,30.008,-12.81,3.858,51.8192,746110
0.52071,1.54735,7.7545,-0.08519,2.58017,9.46075,0.6064,-1.04805,-1.76207,-0.09793,-0.83334,0.19319,-3.824,5.052,-19.681,30.008,-12.81,3.858,51.8192,746145
0.52071,1.54735,7.7545,-0.08519,2.58017,9.46075,0.6064,-1.04805,-1.76207,-0.09793,-0.83334,0.19319,-5.205,7.613,-17.744,22.532,-15.254,0.516,51.9454,746180
1.09401,1.39709,9.60211,0.4934,2.46223,9.47968,0.59806,-1.07787,0.07337,-0.09793,-0.83334,0.19319,-5.205,7.613,-17.744,22.532,-15.254,0.516,51.9454,746216
1.09401,1.39709,9.60211,0.4934,2.46223,9.47968,0.59806,-1.07787,0.07337,-0.09793,-0.83334,0.19319,-5.205,7.613,-17.744,22.532,-15.254,0.516,51.9454,746251
1.09401,1.39709,9.60211,0.4934,2.46223,9.47968,0.59806,-1.07787,0.07337,0.03033,0.50868,-0.76421,-4.942,6.955,-18.622,19.043,-14.541,-2.979,51.9454,746285
1.09401,1.39709,9.60211,0.4934,2.46223,9.47968,0.59806,-1.07787,0.07337,0.03033,0.50868,-0.76421,-4.942,6.955,-18.622,19.043,-14.541,-2.979,51.9454,746321
0.37567,1.7739,8.10288,-0.40031,2.36578,9.50859,0.77608,-0.59247,-1.40808,0.03033,0.50868,-0.76421,-4.942,6.955,-18.622,19.043,-14.541,-2.979,51.9454,746356
0.37567,1.7739,8.10288,-0.40031,2.36578,9.50859,0.77608,-0.59247,-1.40808,0.03033,0.50868,-0.76421,-4.942,6.955,-18.622,19.043,-14.541,-2.979,51.9454,746391
0.37567,1.7739,8.10288,-0.40031,2.36578,9.50859,0.77608,-0.59247,-1.40808,-0.53061,0.10146,-1.0672,-8.327,8.623,-18.875,33.601,-13.96,2.411,51.9454,746426
0.74815,2.06262,10.11966,-0.8575,1.5999,9.63719,0.77608,-0.59247,-1.40808,-0.53061,0.10146,-1.0672,-8.327,8.623,-18.875,33.601,-13.96,2.411,51.9454,746461
0.74815,2.06262,10.11966,-0.8575,1.5999,9.63719,1.60615,0.46181,0.47694,-0.53061,0.10146,-1.0672,-8.327,8.623,-18.875,33.601,-13.96,2.411,51.9454,746496
0.74815,2.06262,10.11966,-0.8575,1.5999,9.63719,1.60615,0.46181,0.47694,-0.39032,0.21425,-1.43758,-8.327,8.623,-18.875,33.601,-13.96,2.411,51.1304,746532
0.74815,2.06262,10.11966,-0.8575,1.5999,9.63719,1.60615,0.46181,0.47694,-0.39032,0.21425,-1.43758,-12.596,7.474,-17.705,56.454,-9.389,5.085,51.1304,746566
-0.28435,1.27509,11.55438,-1.38972,0.71898,9.68102,1.11374,0.55178,1.81509,-0.39032,0.21425,-1.43758,-12.596,7.474,-17.705,56.454,-9.389,5.085,51.1304,746601
-0.28435,1.27509,11.55438,-1.38972,0.71898,9.68102,1.11374,0.55178,1.81509,-0.39032,0.21425,-1.43758,-12.596,7.474,-17.705,56.454,-9.389,5.085,51.1304,746636
-0.28435,1.27509,11.55438,-1.38972,0.71898,9.68102,1.11374,0.55178,1.81509,0.04907,-0.83498,-1.15556,-12.596,7.474,-17.705,56.454,-9.389,5.085,51.1304,746670
-0.44402,0.7713,9.38699,-1.38972,0.71898,9.68102,1.11374,0.55178,1.81509,0.04907,-0.83498,-1.15556,-15.666,4.848,-15.947,71.725,-4.204,8.169,51.1304,746706
-0.44402,0.7713,9.38699,-0.5004,0.5057,9.78081,0.06059,0.26136,-0.47599,0.04907,-0.83498,-1.15556,-15.666,4.848,-15.947,71.725,-4.204,8.169,51.1304,746741
-0.44402,0.7713,9.38699,-0.5004,0.5057,9.78081,0.06059,0.26136,-0.47599,0.04907,-0.83498,-1.15556,-15.666,4.848,-15.947,71.725,-4.204,8.169,51.1304,746776
-0.44402,0.7713,9.38699,-0.5004,0.5057,9.78081,0.06059,0.26136,-0.47599,0.18875,-1.28213,-1.26125,-15.666,4.848,-15.947,71.725,-4.204,8.169,51.1304,746810
-0.44402,0.7713,9.38699,-0.5004,0.5057,9.78081,0.06059,0.26136,-0.47599,0.18875,-1.28213,-1.26125,-19.409,-2.232,-12.953,94.013,-2.956,2.929,48.2524,746845
1.86546,-0.26472,7.69231,1.30707,0.54898,9.70364,0.55571,-0.81483,-2.03129,0.18875,-1.28213,-1.26125,-19.409,-2.232,-12.953,94.013,-2.956,2.929,48.2524,746880
1.86546,-0.26472,7.69231,1.30707,0.54898,9.70364,0.55571,-0.81483,-2.03129,0.18875,-1.28213,-1.26125,-19.409,-2.232,-12.953,94.013,-2.956,2.929,48.2524,746916
1.86546,-0.26472,7.69231,1.30707,0.54898,9.70364,0.55571,-0.81483,-2.03129,-1.1315,-1.3031,-2.17184,-19.409,-2.232,-12.953,94.013,-2.956,2.929,48.2524,746950
1.86546,-0.26472,7.69231,1.30707,0.54898,9.70364,0.55571,-0.81483,-2.03129,-1.1315,-1.3031,-2.17184,-20.604,-10.251,-10.635,115.478,-3.209,-7.671,48.2524,746986
1.17072,-1.631,10.83586,2.55293,0.17179,9.46697,-1.38999,-1.80331,1.34008,-1.1315,-1.3031,-2.17184,-20.604,-10.251,-10.635,115.478,-3.209,-7.671,48.2524,747020
1.17072,-1.631,10.83586,2.55293,0.17179,9.46697,-1.38999,-1.80331,1.34008,-1.1315,-1.3031,-2.17184,-20.604,-10.251,-10.635,115.478,-3.209,-7.671,48.2524,747056
1.17072,-1.631,10.83586,2.55293,0.17179,9.46697,-1.38999,-1.80331,1.34008,-0.80898,1.36797,0.02562,-19.131,-9.102,-13.438,120.158,-1.004,-15.092,48.2524,747091
1.18553,0.18141,11.52289,2.55293,0.17179,9.46697,-1.38999,-1.80331,1.34008,-0.80898,1.36797,0.02562,-19.131,-9.102,-13.438,120.158,-1.004,-15.092,48.2524,747125
1.18553,0.18141,11.52289,1.67685,-0.37766,9.65484,-0.49504,0.55991,1.84659,-0.80898,1.36797,0.02562,-19.131,-9.102,-13.438,120.158,-1.004,-15.092,47.1282,747161
1.18553,0.18141,11.52289,1.67685,-0.37766,9.65484,-0.49504,0.55991,1.84659,0.53856,-1.10416,0.56439,-19.131,-9.102,-13.438,120.158,-1.004,-15.092,47.1282,747196
1.18553,0.18141,11.52289,1.67685,-0.37766,9.65484,-0.49504,0.55991,1.84659,0.53856,-1.10416,0.56439,-20.674,-7.771,-10.567,114.446,2.207,-9.853,47.1282,747230
